CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,,
81,85,57,75,0,0,0,0,1791,1788,1787,1789,0,0,0,0,45,905,1244,2022,1867,0,622,2929,8684,,
78,78,75,78,0,0,0,0,1794,1793,1791,1791,0,0,0,0,24,905,1399,2177,1866,0,622,2969,9033,,
90,78,81,72,0,0,0,0,1793,1789,1792,1789,0,0,0,0,46,905,1555,2332,2020,0,777,2969,9653,,"9675,29019211325"
61,58,75,83,0,0,0,0,1789,1793,1795,1792,0,0,0,0,13,905,1710,2487,2020,0,777,3009,10003,,
78,61,92,92,0,0,0,0,1787,1791,1790,1791,0,0,0,0,22,905,1710,2642,2020,0,777,3009,10158,,
61,50,92,92,0,0,0,0,1790,1790,1790,1791,0,0,0,0,45,905,1865,2642,2020,0,777,3009,10313,,
63,91,64,75,0,0,0,0,1788,1795,1791,1791,0,0,0,0,3,905,1865,2642,2020,0,777,3009,10313,,
76,76,66,91,0,0,0,0,1790,1791,1790,1792,0,0,0,0,25,905,2020,2798,2020,0,932,3049,10819,,
61,76,75,83,0,0,0,0,1788,1792,1789,1791,0,0,0,0,43,905,1865,2798,2020,0,932,3049,10664,,
84,64,85,68,0,0,0,0,1790,1791,1791,1790,0,0,0,0,46,905,1865,2798,2020,0,932,3049,10664,,
91,66,84,50,0,0,0,0,1791,1790,1791,1791,0,0,0,0,44,905,2020,2798,2020,0,932,3049,10819,,
92,76,71,66,0,0,0,0,1793,1790,1791,1788,0,0,0,0,34,905,2020,2798,2020,0,932,3049,10819,,
76,61,92,64,0,0,0,0,1793,1790,1788,1791,0,0,0,0,45,905,2020,2798,2020,0,932,3049,10819,,
91,71,76,66,0,0,0,0,1793,1792,1792,1787,0,0,0,0,46,905,2020,2798,2020,0,932,3049,10819,,
83,75,84,75,0,0,0,0,1794,1791,1788,1792,0,0,0,0,44,905,2020,2797,2020,0,932,3049,10818,,
53,86,81,83,0,0,0,0,1789,1789,1794,1790,0,0,0,0,43,905,2020,2797,2020,0,932,3049,10818,,
64,45,92,76,0,0,0,0,1793,1791,1796,1788,0,0,0,0,46,905,2020,2797,2020,0,932,3049,10818,,
66,61,75,91,0,0,0,0,1790,1790,1790,1789,0,0,0,0,44,905,2020,2797,2020,0,932,3049,10818,,
58,91,76,73,0,0,0,0,1789,1790,1790,1791,0,0,0,0,39,905,2020,2797,2020,0,932,3049,10818,,
85,76,71,66,0,0,0,0,1793,1791,1792,1794,0,0,0,0,45,905,2020,2797,2175,0,932,3049,10973,,
92,75,66,73,0,0,0,0,1804,1803,1804,1803,0,0,0,0,46,905,2020,2797,2020,0,932,3049,10818,,
92,64,71,64,0,0,0,0,1803,1806,1804,1804,0,0,0,0,46,905,2020,2797,2020,0,932,3049,10818,,
69,75,80,58,0,0,0,0,1803,1803,1803,1803,0,0,0,0,3,905,2020,2797,2020,0,932,3049,10818,,
66,75,66,72,0,0,0,0,1804,1805,1803,1803,0,0,0,0,1,905,2020,2797,2020,0,932,3049,10818,,
84,91,71,53,0,0,0,0,1803,1798,1803,1808,0,0,0,0,4,905,2020,2797,2020,0,932,3049,10818,,
80,78,61,58,0,0,0,0,1803,1804,1803,1803,0,0,0,0,3,905,2020,2797,2020,0,932,3049,10818,,
69,66,76,91,0,0,0,0,1803,1804,1803,1801,0,0,0,0,19,905,2020,2797,2020,0,932,3049,10818,,
75,75,81,75,0,0,0,0,1803,1804,1804,1803,0,0,0,0,42,905,2020,2798,2020,0,932,3049,10819,,
66,62,80,93,0,0,0,0,1803,1804,1803,1803,0,0,0,0,3,905,2020,2798,2020,0,932,3049,10819,,
85,90,66,72,0,0,0,0,1803,1803,1803,1804,0,0,0,0,44,905,1865,2798,2020,0,932,3049,10664,,
58,66,91,85,0,0,0,0,1803,1802,1803,1802,0,0,0,0,3,905,2020,2798,2020,0,932,3049,10819,,
58,85,66,75,0,0,0,0,1803,1803,1803,1803,0,0,0,0,44,905,2020,2798,2020,0,932,3049,10819,,
75,76,66,92,0,0,0,0,1804,1804,1804,1804,0,0,0,0,25,905,2020,2798,2020,0,932,3049,10819,,
91,69,78,66,0,0,0,0,1802,1806,1804,1804,0,0,0,0,26,905,1865,2798,2020,0,932,3049,10664,,
84,50,78,71,0,0,0,0,1804,1805,1804,1803,0,0,0,0,16,905,2020,2798,2020,0,932,3049,10819,,
92,66,61,81,0,0,0,0,1805,1803,1803,1803,0,0,0,0,22,905,2020,2798,2020,0,932,3049,10819,,
72,78,76,75,0,0,0,0,1804,1803,1805,1803,0,0,0,0,46,905,1865,2798,2020,0,932,3049,10664,,
83,75,75,58,0,0,0,0,1803,1803,1802,1803,0,0,0,0,4,905,2020,2798,2020,0,932,3049,10819,,
76,84,83,61,0,0,0,0,1803,1802,1802,1801,0,0,0,0,45,905,1865,2798,2020,0,932,3049,10664,,
100,75,66,54,0,0,0,0,1803,1802,1803,1803,0,0,0,0,2,905,2020,2798,2020,0,932,3049,10819,,
75,92,54,66,0,0,0,0,1800,1801,1803,1803,0,0,0,0,6,905,1865,2642,2020,0,932,3049,10508,,
78,83,58,72,0,0,0,0,1802,1800,1803,1804,0,0,0,0,16,905,2020,2642,2020,0,932,3049,10663,,
76,76,84,61,0,0,0,0,1803,1802,1802,1803,0,0,0,0,37,905,1865,2642,2020,0,932,3049,10508,,
76,66,76,90,0,0,0,0,1803,1804,1805,1802,0,0,0,0,34,905,2020,2798,2020,0,932,3049,10819,,
54,50,90,92,0,0,0,0,1804,1803,1803,1803,0,0,0,0,45,905,2020,2798,2020,0,932,3049,10819,,
76,64,85,78,0,0,0,0,1806,1804,1804,1803,0,0,0,0,40,905,2020,2798,2020,0,932,3049,10819,,
85,92,71,78,0,0,0,0,1804,1804,1804,1804,0,0,0,0,30,905,2020,2798,2020,0,932,3049,10819,,
80,72,83,71,0,0,0,0,1803,1803,1802,1803,0,0,0,0,13,905,2020,2798,2020,0,932,3049,10819,,
85,63,76,92,0,0,0,0,1804,1803,1804,1804,0,0,0,0,11,905,2020,2798,2020,0,932,3049,10819,,
69,69,76,83,0,0,0,0,1804,1804,1804,1805,0,0,0,0,2,905,2020,2797,2020,0,932,3049,10818,,
84,73,66,81,0,0,0,0,1803,1804,1804,1804,0,0,0,0,6,905,2020,2798,2020,0,932,3049,10819,,
84,64,78,84,0,0,0,0,1803,1803,1804,1801,0,0,0,0,6,905,2020,2797,2020,0,932,3049,10818,,
85,80,69,70,0,0,0,0,1799,1804,1804,1804,0,0,0,0,8,905,2020,2797,2020,0,932,3049,10818,,
81,66,92,76,0,0,0,0,1804,1804,1804,1803,0,0,0,0,7,905,2020,2797,2020,0,932,3049,10818,,
70,66,83,81,0,0,0,0,1805,1803,1802,1801,0,0,0,0,26,905,2020,2797,2175,0,932,3049,10973,,
76,81,81,76,0,0,0,0,1803,1803,1802,1804,0,0,0,0,6,905,2020,2797,2020,0,932,3049,10818,,
84,69,61,75,0,0,0,0,1803,1804,1804,1804,0,0,0,0,19,905,2020,2797,2020,0,932,3049,10818,,
64,64,76,76,0,0,0,0,1804,1804,1804,1803,0,0,0,0,9,905,2020,2797,2020,0,932,3049,10818,,
58,84,93,76,0,0,0,0,1803,1803,1803,1804,0,0,0,0,5,905,2020,2797,2020,0,932,3049,10818,,
81,76,76,76,0,0,0,0,1803,1802,1803,1804,0,0,0,0,44,905,2175,2797,2175,0,932,3049,11128,,
63,76,91,61,0,0,0,0,1802,1799,1803,1804,0,0,0,0,38,905,2020,2641,2020,0,932,3049,10662,,
76,60,76,92,0,0,0,0,1803,1803,1803,1803,0,0,0,0,36,905,2020,2641,2020,0,932,3049,10662,,
76,69,78,76,0,0,0,0,1803,1803,1803,1803,0,0,0,0,4,905,2020,2797,2020,0,932,3049,10818,,
69,54,91,84,0,0,0,0,1803,1804,1803,1803,0,0,0,0,45,905,2020,2797,2020,0,932,3049,10818,,
83,76,63,84,0,0,0,0,1803,1804,1804,1803,0,0,0,0,47,905,1865,2797,2020,0,932,3049,10663,,
78,78,58,85,0,0,0,0,1803,1803,1803,1804,0,0,0,0,46,905,2020,2797,2020,0,932,3049,10818,,
75,83,78,83,0,0,0,0,1804,1804,1804,1803,0,0,0,0,13,905,2020,2797,2020,0,932,3049,10818,,
84,71,84,69,0,0,0,0,1806,1804,1803,1801,0,0,0,0,29,905,2020,2798,2020,0,932,3049,10819,,
71,54,83,71,0,0,0,0,1802,1804,1803,1804,0,0,0,0,21,905,2020,2642,2020,0,932,3049,10663,,
81,92,92,69,0,0,0,0,1804,1803,1803,1803,0,0,0,0,40,905,2020,2798,2020,0,932,3049,10819,,
81,85,84,66,0,0,0,0,1802,1805,1804,1803,0,0,0,0,47,905,2020,2798,2020,0,932,3049,10819,,
90,92,71,71,0,0,0,0,1803,1803,1803,1803,0,0,0,0,45,905,2020,2798,2020,0,932,3049,10819,,
86,83,66,71,0,0,0,0,1806,1803,1800,1803,0,0,0,0,23,905,2020,2797,2020,0,932,3049,10818,,
90,66,83,66,0,0,0,0,1803,1805,1804,1804,0,0,0,0,3,905,2020,2797,2020,0,932,3049,10818,,
76,84,63,75,0,0,0,0,1803,1804,1802,1804,0,0,0,0,47,905,2020,2641,2020,0,932,3049,10662,,
75,84,66,72,0,0,0,0,1804,1803,1804,1804,0,0,0,0,33,905,2020,2641,2020,0,932,3049,10662,,
75,75,85,66,0,0,0,0,1804,1803,1801,1799,0,0,0,0,2,905,2020,2642,2020,0,932,3049,10663,,
69,75,69,72,0,0,0,0,1802,1802,1801,1803,0,0,0,0,44,905,2020,2642,2020,0,932,3049,10663,,
76,85,75,72,0,0,0,0,1802,1804,1804,1804,0,0,0,0,4,905,2020,2642,2020,0,932,3049,10663,,
81,91,63,75,0,0,0,0,1804,1804,1803,1804,0,0,0,0,22,905,2020,2642,2020,0,932,3049,10663,,
75,71,84,78,0,0,0,0,1803,1802,1804,1804,0,0,0,0,8,905,1865,2642,2020,0,932,3049,10508,,
80,76,85,83,0,0,0,0,1803,1804,1804,1803,0,0,0,0,31,905,2020,2642,2020,0,932,3049,10663,,
84,84,75,83,0,0,0,0,1803,1805,1804,1803,0,0,0,0,45,905,2020,2797,2020,0,932,3049,10818,,
81,69,85,76,0,0,0,0,1802,1803,1802,1803,0,0,0,0,46,905,2020,2797,2020,0,932,3049,10818,,
71,75,75,75,0,0,0,0,1802,1804,1802,1803,0,0,0,0,29,905,1865,2642,2020,0,932,3049,10508,,
66,76,84,76,0,0,0,0,1803,1804,1803,1803,0,0,0,0,7,905,2020,2641,2020,0,932,3049,10662,,
72,83,85,84,0,0,0,0,1803,1803,1804,1804,0,0,0,0,3,905,2020,2641,2020,0,932,3049,10662,,
75,78,76,84,0,0,0,0,1803,1802,1803,1803,0,0,0,0,44,905,2020,2797,2020,0,932,3049,10818,,
83,64,64,78,0,0,0,0,1802,1804,1803,1803,0,0,0,0,35,905,2020,2797,2020,0,932,3049,10818,,
76,69,92,58,0,0,0,0,1801,1803,1802,1803,0,0,0,0,46,905,2020,2641,2020,0,932,3049,10662,,
66,66,90,84,0,0,0,0,1802,1805,1802,1803,0,0,0,0,41,905,2175,2641,2175,0,932,3049,10972,,
81,84,78,75,0,0,0,0,1804,1804,1804,1803,0,0,0,0,9,905,2175,2797,2175,0,932,3049,11128,,
73,84,91,85,0,0,0,0,1804,1804,1804,1803,0,0,0,0,0,905,2020,2797,2175,0,932,3049,10973,,
83,76,78,58,0,0,0,0,1803,1804,1802,1803,0,0,0,0,43,905,2020,2641,2020,0,932,3049,10662,,
58,66,75,76,0,0,0,0,1804,1803,1802,1804,0,0,0,0,45,905,1865,2642,2020,0,932,3049,10508,,
84,61,69,69,0,0,0,0,1802,1802,1804,1803,0,0,0,0,0,905,1865,2642,2020,0,777,3049,10353,,
75,85,61,45,0,0,0,0,1804,1800,1801,1803,0,0,0,0,0,905,1865,2642,2020,0,777,3049,10353,,
83,63,58,71,0,0,0,0,1803,1803,1803,1803,0,0,0,0,1,905,1710,2487,2020,0,777,3009,10003,,
83,84,61,57,0,0,0,0,1803,1802,1803,1802,0,0,0,0,41,905,1710,2487,2020,0,777,3009,10003,,
60,75,71,66,0,0,0,0,1801,1803,1803,1803,0,0,0,0,42,905,1710,2487,2020,0,777,3009,10003,,
66,72,58,61,0,0,0,0,1802,1803,1802,1803,0,0,0,0,15,905,1710,2487,2020,0,777,3009,10003,,
75,66,69,40,0,0,0,0,1804,1802,1803,1804,0,0,0,0,37,905,1710,2487,2020,0,777,3009,10003,,
91,75,63,83,0,0,0,0,1804,1801,1799,1804,0,0,0,0,1,905,1710,2487,2020,0,777,3009,10003,,
58,75,76,75,0,0,0,0,1803,1803,1801,1803,0,0,0,0,2,905,1710,2487,2020,0,777,3009,10003,,
78,54,66,69,0,0,0,0,1807,1804,1798,1804,0,0,0,0,4,905,1710,2488,2020,0,777,3009,10004,,
76,61,78,69,0,0,0,0,1804,1803,1802,1803,0,0,0,0,45,905,1710,2487,2020,0,777,3009,10003,,
72,71,69,57,0,0,0,0,1803,1804,1803,1804,0,0,0,0,47,905,1710,2488,2021,0,777,3009,10005,,
63,63,58,66,0,0,0,0,1803,1804,1802,1803,0,0,0,0,46,905,1710,2488,2021,0,777,3009,10005,,
78,61,91,66,0,0,0,0,1806,1803,1804,1804,0,0,0,0,46,905,1710,2488,2020,0,777,3009,10004,,
61,35,75,83,0,0,0,0,1804,1807,1804,1804,0,0,0,0,44,905,1710,2487,2020,0,777,3009,10003,,
66,69,68,61,0,0,0,0,1803,1802,1798,1804,0,0,0,0,27,905,1710,2487,2020,0,777,3009,10003,,
71,61,83,69,0,0,0,0,1801,1804,1802,1804,0,0,0,0,35,905,1555,2487,2020,0,777,3009,9848,,
63,81,50,69,0,0,0,0,1803,1803,1803,1802,0,0,0,0,44,905,1710,2487,2020,0,777,3009,10003,,
92,69,69,75,0,0,0,0,1804,1803,1803,1803,0,0,0,0,0,905,1710,2487,2020,0,777,3009,10003,,
75,75,84,54,0,0,0,0,1804,1804,1805,1802,0,0,0,0,45,905,1710,2487,2020,0,777,3009,10003,,
61,71,71,84,0,0,0,0,1799,1806,1799,1803,0,0,0,0,1,905,1710,2487,2020,0,777,3009,10003,,
83,72,54,66,0,0,0,0,1803,1803,1803,1803,0,0,0,0,0,905,1710,2488,2020,0,777,3009,10004,,
80,72,50,36,0,0,0,0,1802,1803,1802,1802,0,0,0,0,3,905,1710,2488,2021,0,777,3009,10005,,
81,78,46,50,0,0,0,0,1803,1801,1804,1802,0,0,0,0,0,905,1710,2488,2021,0,777,3009,10005,,
71,84,66,63,0,0,0,0,1804,1804,1802,1803,0,0,0,0,1,905,1710,2488,2021,0,777,3009,10005,,
72,75,53,75,0,0,0,0,1803,1803,1803,1803,0,0,0,0,32,905,1555,2488,2021,0,777,3009,9850,,
61,61,84,64,0,0,0,0,1804,1804,1803,1803,0,0,0,0,46,905,1710,2488,2021,0,777,3009,10005,,
53,50,83,75,0,0,0,0,1803,1804,1805,1803,0,0,0,0,23,905,1710,2488,2021,0,777,3009,10005,,
61,50,76,76,0,0,0,0,1803,1803,1802,1803,0,0,0,0,5,905,1710,2488,2021,0,777,3009,10005,,
66,66,81,61,0,0,0,0,1804,1804,1806,1802,0,0,0,0,1,905,1710,2488,2021,0,777,3009,10005,,
86,71,53,41,0,0,0,0,1803,1802,1804,1803,0,0,0,0,0,905,1555,2332,2021,0,777,3009,9694,,
58,53,50,58,0,0,0,0,1804,1802,1804,1803,0,0,0,0,45,905,1555,2332,2021,0,777,3009,9694,,
66,69,84,57,0,0,0,0,1804,1803,1803,1801,0,0,0,0,44,905,1555,2332,2021,0,777,3009,9694,,
84,58,66,76,0,0,0,0,1803,1803,1804,1803,0,0,0,0,2,905,1710,2488,2021,0,777,3009,10005,,
58,36,69,75,0,0,0,0,1803,1800,1801,1803,0,0,0,0,44,905,1710,2332,2021,0,777,3009,9849,,
76,66,54,53,0,0,0,0,1803,1808,1805,1801,0,0,0,0,45,905,1710,2332,2021,0,777,3009,9849,,
66,66,76,69,0,0,0,0,1802,1804,1804,1804,0,0,0,0,25,905,1710,2332,2021,0,777,3009,9849,,
53,63,72,75,0,0,0,0,1804,1803,1803,1804,0,0,0,0,44,905,1710,2488,2020,0,777,3009,10004,,
66,58,54,50,0,0,0,0,1804,1802,1804,1803,0,0,0,0,44,905,1710,2487,2020,0,777,3009,10003,,
66,66,69,69,0,0,0,0,1804,1802,1804,1803,0,0,0,0,2,905,1710,2487,2020,0,777,3009,10003,,
81,66,64,58,0,0,0,0,1803,1803,1803,1802,0,0,0,0,0,905,1710,2487,2020,0,777,3009,10003,,
69,76,58,58,0,0,0,0,1802,1801,1804,1804,0,0,0,0,0,905,1555,2487,2020,0,777,3009,9848,,
81,76,69,71,0,0,0,0,1803,1803,1803,1803,0,0,0,0,17,905,1710,2487,2020,0,777,3009,10003,,
76,66,69,60,0,0,0,0,1804,1803,1805,1805,0,0,0,0,3,905,1710,2487,2020,0,777,3009,10003,,
69,81,66,66,0,0,0,0,1803,1801,1804,1804,0,0,0,0,30,905,1710,2487,2020,0,777,3009,10003,,
41,60,76,73,0,0,0,0,1805,1799,1804,1803,0,0,0,0,45,905,1710,2487,2020,0,777,3009,10003,,
64,53,75,71,0,0,0,0,1803,1800,1802,1803,0,0,0,0,0,905,1710,2487,2020,0,777,3009,10003,,
83,76,61,50,0,0,0,0,1803,1802,1802,1802,0,0,0,0,40,905,1710,2487,2020,0,777,3009,10003,,
76,76,90,75,0,0,0,0,1803,1803,1795,1806,0,0,0,0,2,905,1710,2487,2020,0,777,3009,10003,,
75,71,78,76,0,0,0,0,1803,1804,1802,1803,0,0,0,0,19,905,1710,2487,2020,0,777,3009,10003,,
58,66,58,46,0,0,0,0,1803,1803,1803,1805,0,0,0,0,44,905,1710,2487,2020,0,777,3009,10003,,
75,66,69,54,0,0,0,0,1801,1803,1804,1804,0,0,0,0,45,905,1710,2487,2020,0,777,3009,10003,,
58,50,75,69,0,0,0,0,1804,1804,1804,1803,0,0,0,0,3,905,1710,2331,2020,0,777,3009,9847,,
75,66,61,45,0,0,0,0,1801,1804,1803,1808,0,0,0,0,44,905,1710,2331,2020,0,777,3009,9847,,
58,83,63,61,0,0,0,0,1803,1803,1803,1804,0,0,0,0,0,905,1710,2331,2020,0,777,3009,9847,,
50,54,69,76,0,0,0,0,1800,1803,1802,1804,0,0,0,0,0,905,1710,2331,2020,0,777,3009,9847,,
61,61,75,72,0,0,0,0,1804,1804,1804,1804,0,0,0,0,0,905,1710,2332,2020,0,777,3009,9848,,
69,58,66,76,0,0,0,0,1801,1804,1803,1804,0,0,0,0,1,905,1710,2332,2021,0,777,3009,9849,,
69,63,50,66,0,0,0,0,1804,1804,1803,1803,0,0,0,0,20,905,1710,2332,2021,0,777,3009,9849,,
66,64,78,76,0,0,0,0,1803,1803,1804,1803,0,0,0,0,0,905,1710,2332,2021,0,777,3009,9849,,
60,63,76,54,0,0,0,0,1803,1795,1803,1804,0,0,0,0,23,905,1710,2332,2021,0,777,3009,9849,,
54,61,81,78,0,0,0,0,1803,1806,1803,1803,0,0,0,0,0,905,1710,2332,2021,0,777,3009,9849,,
54,71,69,75,0,0,0,0,1804,1804,1803,1803,0,0,0,0,10,905,1710,2332,2021,0,777,3009,9849,,
64,90,75,69,0,0,0,0,1805,1804,1804,1803,0,0,0,0,26,905,1710,2488,2021,0,777,3049,10045,,
92,78,84,85,0,0,0,0,1803,1805,1802,1804,0,0,0,0,3,905,1865,2642,2020,0,932,3049,10508,,
63,81,78,81,0,0,0,0,1803,1803,1801,1804,0,0,0,0,4,905,1865,2642,2020,0,932,3049,10508,,
78,80,92,75,0,0,0,0,1803,1804,1804,1804,0,0,0,0,45,905,2020,2642,2020,0,932,3049,10663,,
85,75,84,80,0,0,0,0,1804,1805,1803,1804,0,0,0,0,45,905,2020,2642,2176,0,932,3089,10859,,
91,92,83,81,0,0,0,0,1804,1803,1803,1804,0,0,0,0,44,905,2020,2642,2175,0,932,3089,10858,,
75,91,93,64,0,0,0,0,1804,1803,1804,1803,0,0,0,0,11,905,2020,2797,2175,0,932,3089,11013,,
83,76,81,72,0,0,0,0,1804,1802,1803,1803,0,0,0,0,5,905,2020,2641,2175,0,932,3089,10857,,
78,92,72,78,0,0,0,0,1803,1804,1802,1802,0,0,0,0,7,905,2020,2641,2175,0,932,3089,10857,,
80,66,73,92,0,0,0,0,1802,1803,1804,1802,0,0,0,0,4,905,2020,2641,2175,0,932,3089,10857,,
66,76,63,83,0,0,0,0,1803,1803,1802,1803,0,0,0,0,33,905,2020,2641,2175,0,932,3089,10857,,
75,92,75,78,0,0,0,0,1801,1803,1803,1803,0,0,0,0,36,905,2020,2642,2175,0,932,3089,10858,,
78,75,83,70,0,0,0,0,1804,1803,1804,1804,0,0,0,0,44,905,1865,2642,2176,0,932,3089,10704,,
66,83,85,91,0,0,0,0,1803,1803,1800,1801,0,0,0,0,4,905,1865,2642,2176,0,932,3089,10704,,
76,71,84,75,0,0,0,0,1801,1801,1803,1804,0,0,0,0,2,905,1865,2642,2020,0,932,3089,10548,,
92,83,66,75,0,0,0,0,1803,1803,1803,1804,0,0,0,0,35,905,2020,2641,2175,0,932,3089,10857,,
69,71,84,76,0,0,0,0,1803,1803,1803,1803,0,0,0,0,42,905,2020,2642,2020,0,932,3049,10663,,
66,75,84,83,0,0,0,0,1803,1804,1803,1803,0,0,0,0,46,905,2020,2641,2175,0,932,3049,10817,,
83,69,84,75,0,0,0,0,1802,1803,1803,1804,0,0,0,0,38,905,2020,2641,2020,0,932,3049,10662,,
76,84,58,63,0,0,0,0,1803,1803,1803,1804,0,0,0,0,21,905,2020,2641,2020,0,932,3049,10662,,
69,93,69,80,0,0,0,0,1804,1804,1802,1803,0,0,0,0,47,905,2020,2641,2020,0,932,3049,10662,,
78,57,78,71,0,0,0,0,1802,1803,1802,1803,0,0,0,0,46,905,2020,2641,2020,0,932,3049,10662,,
100,76,66,90,0,0,0,0,1804,1804,1803,1803,0,0,0,0,6,905,2175,2641,2175,0,932,3049,10972,,
87,53,66,69,0,0,0,0,1802,1803,1803,1803,0,0,0,0,46,905,2020,2641,2175,0,932,3049,10817,,
66,75,83,83,0,0,0,0,1803,1804,1803,1803,0,0,0,0,1,905,2020,2642,2175,0,932,3049,10818,,
91,78,76,61,0,0,0,0,1803,1803,1802,1803,0,0,0,0,45,905,2020,2642,2020,0,932,3049,10663,,
80,78,76,76,0,0,0,0,1803,1796,1803,1804,0,0,0,0,46,905,2176,2642,2176,0,932,3049,10975,,
76,90,76,69,0,0,0,0,1802,1804,1802,1804,0,0,0,0,5,905,2176,2642,2176,0,932,3049,10975,,
84,69,69,69,0,0,0,0,1803,1805,1804,1802,0,0,0,0,43,905,2020,2642,2176,0,932,3049,10819,,
76,84,66,63,0,0,0,0,1802,1806,1803,1805,0,0,0,0,5,905,2176,2641,2175,0,932,3049,10973,,
64,83,83,76,0,0,0,0,1800,1802,1800,1802,0,0,0,0,13,905,2175,2641,2020,0,932,3049,10817,,
81,75,76,84,0,0,0,0,1804,1802,1803,1803,0,0,0,0,40,905,2175,2641,2175,0,932,3049,10972,,
84,66,84,72,0,0,0,0,1803,1803,1803,1804,0,0,0,0,43,905,2175,2641,2175,0,932,3049,10972,,
73,80,69,78,0,0,0,0,1803,1802,1804,1803,0,0,0,0,5,905,2175,2641,2175,0,932,3049,10972,,
