Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
467,"0,005292","0,016934","0,004467","0,006855",5,0,0,0,"2,47097","5,747557","3,762484"
468,"0,005579","0,020341","0,005806","0,008856",5,0,0,0,"4,470348","6,941795","4,381418"
469,"0,006142","0,018851","0,00395","0,007933",5,0,0,0,"2,067089","6,062508","4,8666"
470,"0,006134","0,018436","0,004842","0,006988",5,0,0,0,"2,413034","6,454945","4,189491"
471,"0,005785","0,017467","0,004312","0,005931",5,0,0,0,"2,309084","5,750895","4,512787"
472,"0,006762","0,018762","0,004257","0,006767",5,0,0,0,"2,029181","6,066322","6,016731"
473,"0,005358","0,016618","0,004638","0,007577",5,0,0,0,"2,446413","5,754232","3,798008"
474,"0,010037","0,016932","0,004107","0,006206",5,0,0,0,"2,07305","5,746841","4,47154"
475,"0,00563","0,017908","0,004117","0,006952",5,0,0,0,"2,138376","7,437229","3,77202"
476,"0,006237","0,016543","0,004168","0,005758",5,0,0,0,"2,402067","5,776882","3,725529"
477,"0,005445","0,019835","0,004039","0,007401",5,0,0,0,"4,282475","5,9793","4,832983"
478,"0,005379","0,02382","0,00453","0,006986",5,0,0,0,"1,959324","8,076668","7,602692"
479,"0,005507","0,019473","0,00408","0,006892",5,0,0,0,"2,42877","7,131338","4,879236"
480,"0,006446","0,019022","0,005734","0,007248",5,0,0,0,"2,195835","6,543636","3,902912"
481,"0,007816","0,023821","0,004397","0,006657",5,0,0,0,"2,678633","9,09853","4,710436"
482,"0,005781","0,018954","0,004322","0,008733",5,0,0,0,"2,50864","6,842375","4,719734"
483,"0,005557","0,023158","0,004528","0,006078",5,0,0,0,"2,757311","8,328438","4,927874"
484,"0,005384","0,023864","0,005513","0,007372",5,0,0,0,"5,214214","6,762981","6,186008"
485,"0,005337","0,023821","0,004117","0,006132",5,0,0,0,"3,116846","7,866383","4,726887"
486,"0,005483","0,018587","0,00781","0,010263",5,0,0,0,"3,614664","6,005764","3,858566"
487,"0,005335","0,022951","0,006117","0,011072",5,0,0,0,"3,241301","8,082867","5,001068"
488,"0,005473","0,02378","0,005842","0,008342",5,0,0,0,"3,062248","8,5361","4,758358"
489,"0,007384","0,025964","0,008398","0,006986",6,0,0,0,"2,485514","9,102345","4,252672"
490,"0,006366","0,022203","0,005953","0,007517",6,0,0,0,"2,569914","8,340359","4,959106"
491,"0,005627","0,018949","0,00449","0,006205",6,0,0,0,"2,535343","5,844116","4,366398"
492,"0,005999","0,017899","0,006488","0,007519",6,0,0,0,"2,228498","6,818533","3,721476"
493,"0,006813","0,023723","0,004655","0,007154",6,0,0,0,"2,458096","8,35824","6,232262"
494,"0,005343","0,020189","0,004652","0,007017",6,0,0,0,"2,676725","8,04925","4,328489"
495,"0,00668","0,020335","0,004387","0,006652",6,0,0,0,"2,862453","7,688284","4,607201"
496,"0,006533","0,021498","0,005358","0,006995",6,0,0,0,"2,991438","8,098364","3,626585"
497,"0,007621","0,022254","0,005492","0,005977",6,0,0,0,"3,826857","6,864071","5,264044"
498,"0,005576","0,022706","0,005981","0,010435",7,0,0,0,"2,206087","7,707834","6,401777"
499,"0,006918","0,023018","0,005755","0,008498",7,0,0,0,"2,412319","8,296967","4,651546"
500,"0,005369","0,022689","0,006255","0,006989",9,0,0,0,"3,783464","7,439375","4,615784"
501,"0,005558","0,0226","0,005488","0,006677",9,0,0,0,"2,770185","7,078648","4,571676"
502,"0,005715","0,022765","0,005489","0,007362",9,0,0,0,"2,436876","8,374929","3,868818"
503,"0,005437","0,017795","0,006048","0,006753",9,0,0,0,"2,288103","6,441355","3,741026"
504,"0,00628","0,018477","0,006146","0,00796",9,0,0,0,"2,715826","6,880045","3,777742"
505,"0,005931","0,019849","0,0066","0,007291",10,0,0,0,"2,767563","6,858349","5,473852"
506,"0,005539","0,017766","0,005536","0,007429",10,0,0,0,"2,535105","7,15661","3,533602"
507,"0,005999","0,017891","0,005506","0,006954",10,0,0,0,"2,587318","5,806923","3,788948"
508,"0,005529","0,017424","0,00618","0,007423",10,0,0,0,"2,33674","5,841732","4,187822"
509,"0,005981","0,018602","0,005601","0,006344",10,0,0,0,"2,444744","7,797003","3,670692"
510,"0,005811","0,018224","0,005863","0,007466",10,0,0,0,"2,317667","5,728006","3,551006"
511,"0,006258","0,016499","0,006417","0,007498",10,0,0,0,"2,467155","5,712509","3,817797"
512,"0,007051","0,018376","0,005293","0,007588",10,0,0,0,"2,378464","7,353306","3,736019"
513,"0,005384","0,017916","0,005848","0,007233",10,0,0,0,"2,796888","5,745888","3,750801"
514,"0,00607","0,020184","0,00605","0,006948",10,0,0,0,"2,493143","5,998611","4,940033"
515,"0,005855","0,017814","0,005667","0,008652",10,0,0,0,"2,229929","6,686687","4,33588"
516,"0,005711","0,019272","0,007601","0,007302",10,0,0,0,"2,254963","6,744146","4,119158"
517,"0,005457","0,017563","0,005909","0,012956",9,0,0,0,"2,383232","5,850077","3,6695"
518,"0,005381","0,017455","0,006415","0,007463",10,0,0,0,"2,034187","6,690264","3,874779"
519,"0,005438","0,018008","0,006764","0,009724",11,0,0,0,"3,269196","5,920649","3,735781"
520,"0,005859","0,019238","0,006526","0,008108",11,0,0,0,"2,584219","5,879879","4,900217"
521,"0,005279","0,016968","0,005873","0,008679",11,0,0,0,"2,116442","6,050587","3,72839"
522,"0,005322","0,017931","0,008202","0,008763",11,0,0,0,"2,130747","7,135391","3,978968"
523,"0,005398","0,017687","0,006872","0,0104",12,0,0,0,"2,291918","5,808592","4,335165"
524,"0,005466","0,017139","0,008961","0,008719",12,0,0,0,"2,103806","5,757809","4,484415"
525,"0,005493","0,016959","0,00627","0,008623",12,0,0,0,"2,097368","5,851984","3,906012"
526,"0,005405","0,017587","0,006372","0,010384",12,0,0,0,"1,917839","5,939484","5,051136"
527,"0,005446","0,016864","0,006155","0,010231",12,0,0,0,"2,053738","6,159306","3,727913"
528,"0,005405","0,017426","0,007108","0,008293",12,0,0,0,"2,75588","5,975008","3,658295"
529,"0,005336","0,017634","0,007242","0,009405",12,0,0,0,"2,340555","5,800724","4,136562"
530,"0,005325","0,017672","0,007288","0,010566",12,0,0,0,"2,399206","5,823851","3,971577"
531,"0,005431","0,01814","0,007561","0,010639",11,0,0,0,"2,118111","5,780935","4,309416"
532,"0,005357","0,017535","0,009766","0,008373",12,0,0,0,"2,237558","5,850315","3,972054"
533,"0,00534","0,021492","0,007889","0,009526",12,0,0,0,"2,273083","7,605076","4,138947"
534,"0,00555","0,029184","0,009111","0,010636",12,0,0,0,"5,571604","5,930662","9,654284"
535,"0,005405","0,02875","0,007323","0,010411",12,0,0,0,"9,131432","7,840395","4,918337"
536,"0,005315","0,025613","0,010298","0,015924",11,0,0,0,"2,327442","10,4568","4,669189"
537,"0,005355","0,021572","0,008576","0,010408",12,0,0,0,"3,327608","7,937908","5,010843"
538,"0,009094","0,023874","0,007912","0,010157",12,0,0,0,"2,983332","7,696152","6,775618"
539,"0,005357","0,027722","0,00772","0,010991",12,0,0,0,"3,587484","8,682251","4,357815"
540,"0,007186","0,025168","0,007943","0,007795",13,0,0,0,"2,429247","8,97193","4,415512"
541,"0,005311","0,025808","0,007027","0,009292",13,0,0,0,"4,327536","7,722855","5,814552"
542,"0,006141","0,025547","0,007741","0,012229",13,0,0,0,"2,582073","8,426189","4,705667"
543,"0,005547","0,022353","0,007625","0,011128",13,0,0,0,"2,787113","7,825375","4,294872"
544,"0,00642","0,026944","0,009495","0,007606",13,0,0,0,"2,487659","8,328676","5,230188"
545,"0,005371","0,022536","0,008136","0,009076",13,0,0,0,"2,473116","9,688377","4,540682"
546,"0,005386","0,027305","0,007005","0,0133",13,0,0,0,"4,631758","8,500814","6,456852"
547,"0,005385","0,019277","0,007029","0,010534",13,0,0,0,"3,684998","5,973577","4,171133"
548,"0,005372","0,020927","0,006768","0,00877",13,0,0,0,"3,44038","8,180618","4,1852"
549,"0,008226","0,021515","0,007015","0,008651",13,0,0,0,"3,31974","8,4126","4,32229"
550,"0,005756","0,019777","0,007606","0,009711",14,0,0,0,"2,379894","6,911278","4,179716"
551,"0,011532","0,018255","0,006848","0,010415",14,0,0,0,"2,612829","7,151842","3,67713"
552,"0,005403","0,018071","0,006694","0,007982",14,0,0,0,"2,557993","6,377697","3,643513"
553,"0,005577","0,019086","0,006808","0,011125",14,0,0,0,"2,393723","5,720854","3,638744"
554,"0,006455","0,017204","0,008982","0,008767",13,0,0,0,"2,349138","6,216526","3,525257"
555,"0,005471","0,018515","0,008179","0,00976",14,0,0,0,"3,031254","6,587267","3,713369"
556,"0,005443","0,018329","0,007374","0,00915",13,0,0,0,"2,098322","5,801916","5,208492"
557,"0,005335","0,016876","0,007516","0,00891",13,0,0,0,"2,44236","6,012678","3,624201"
558,"0,005723","0,01786","0,006874","0,009548",13,0,0,0,"3,24893","6,093264","3,567696"
559,"0,00545","0,018822","0,007212","0,009547",13,0,0,0,"2,239466","5,856276","4,792213"
560,"0,005812","0,016894","0,006622","0,012244",13,0,0,0,"2,200842","5,82695","3,691196"
561,"0,005661","0,01718","0,006772","0,009614",13,0,0,0,"1,919508","6,650925","3,751516"
562,"0,006123","0,017636","0,00704","0,012181",13,0,0,0,"2,288342","5,794764","4,328012"
563,"0,005398","0,017518","0,007162","0,011151",13,0,0,0,"2,547979","6,061316","3,577948"
564,"0,005511","0,017613","0,006808","0,010296",13,0,0,0,"2,244949","5,71847","4,241467"
565,"0,005327","0,018221","0,008346","0,010046",13,0,0,0,"1,952887","6,732225","4,805088"
566,"0,005877","0,017404","0,008641","0,00874",15,0,0,0,"2,306223","6,587744","3,471375"
567,"0,005384","0,019272","0,007746","0,009415",15,0,0,0,"2,038002","6,273031","4,651546"
568,"0,005395","0,019872","0,007669","0,008443",14,0,0,0,"2,155542","7,668495","5,060911"
569,"0,00661","0,018754","0,008948","0,009541",17,0,0,0,"2,100945","6,094217","3,895998"
570,"0,005393","0,018759","0,007593","0,008552",16,0,0,0,"2,238989","5,727291","4,179001"
571,"0,005458","0,017805","0,008091","0,009221",16,0,0,0,"2,136946","6,737232","3,77512"
572,"0,005886","0,020448","0,008507","0,009429",17,0,0,0,"3,438711","6,8717","3,57151"
573,"0,005372","0,019929","0,007818","0,009961",17,0,0,0,"2,155304","5,734444","4,493952"
574,"0,006998","0,018335","0,00771","0,008822",17,0,0,0,"2,094984","6,559372","3,892422"
575,"0,005396","0,019916","0,007943","0,010547",17,0,0,0,"2,365351","6,104708","3,640175"
576,"0,006455","0,019071","0,007337","0,008098",17,0,0,0,"2,327681","6,061792","4,530191"
577,"0,006551","0,019823","0,007405","0,009747",17,0,0,0,"2,380133","6,311655","3,874779"
578,"0,005378","0,017985","0,007716","0,011359",17,0,0,0,"2,21467","5,686283","3,815889"
579,"0,005471","0,018144","0,008142","0,009437",17,0,0,0,"2,000093","5,809546","5,078316"
580,"0,005519","0,020466","0,008336","0,011561",17,0,0,0,"2,280951","5,79071","5,157948"
581,"0,005565","0,020797","0,007462","0,009925",17,0,0,0,"2,066612","6,701469","4,986286"
582,"0,005538","0,017304","0,008092","0,01336",16,0,0,0,"2,43187","5,742073","3,949165"
583,"0,007194","0,017731","0,008264","0,010105",16,0,0,0,"2,260208","5,701542","3,962278"
584,"0,005572","0,020957","0,007914","0,009092",17,0,0,0,"2,928972","5,787134","4,986763"
585,"0,006051","0,021567","0,008757","0,009285",16,0,0,0,"3,778934","7,104158","4,105806"
586,"0,005518","0,023192","0,007966","0,009175",17,0,0,0,"4,112482","6,432772","4,466534"
587,"0,008153","0,018874","0,008001","0,012297",16,0,0,0,"2,654552","6,465912","3,666639"
588,"0,005346","0,022296","0,007563","0,008492",17,0,0,0,"3,574133","7,549047","5,452633"
589,"0,006398","0,019308","0,007893","0,011226",16,0,0,0,"2,33984","6,495476","3,662825"
590,"0,006339","0,019198","0,008019","0,009941",17,0,0,0,"2,42424","5,92041","3,78871"
591,"0,006629","0,020161","0,007616","0,012249",17,0,0,0,"2,816439","7,258654","3,619432"
592,"0,00552","0,021793","0,007405","0,009813",16,0,0,0,"2,512455","6,844282","3,682613"
593,"0,005512","0,020632","0,007515","0,010023",17,0,0,0,"2,358437","8,085728","3,955126"
594,"0,005485","0,020533","0,007841","0,009855",17,0,0,0,"2,456427","6,000757","4,034281"
595,"0,006513","0,019505","0,008311","0,012689",17,0,0,0,"2,363682","6,63805","3,796339"
596,"0,005342","0,022177","0,010606","0,010501",17,0,0,0,"2,525091","6,514788","3,970861"
597,"0,005294","0,020923","0,007832","0,010241",17,0,0,0,"2,329111","7,081032","5,43642"
598,"0,005496","0,020691","0,008213","0,01046",17,0,0,0,"2,142668","6,941319","3,946781"
599,"0,006713","0,018856","0,007808","0,009488",17,0,0,0,"2,155304","7,79891","3,624439"
600,"0,005482","0,019692","0,007523","0,009137",17,0,0,0,"2,212286","5,782843","4,076481"
601,"0,005504","0,017259","0,007533","0,010316",17,0,0,0,"2,296209","5,774498","3,723145"
602,"0,00575","0,020373","0,0078","0,009839",17,0,0,0,"2,930641","7,593632","3,942966"
603,"0,005623","0,01936","0,00724","0,009212",17,0,0,0,"2,388","5,764008","4,329205"
604,"0,005351","0,018648","0,007633","0,010239",17,0,0,0,"2,637863","5,808115","3,791809"
605,"0,00538","0,017686","0,008276","0,010339",17,0,0,0,"2,551079","5,787611","3,622532"
606,"0,005322","0,019145","0,008588","0,009588",18,0,0,0,"3,272057","5,799055","3,92437"
607,"0,005464","0,019844","0,007682","0,009456",18,0,0,0,"2,856255","6,408453","4,863262"
608,"0,005439","0,018813","0,008105","0,011311",18,0,0,0,"2,819538","5,87368","3,736496"
609,"0,005404","0,017026","0,007995","0,009234",18,0,0,0,"2,192736","6,052494","3,903627"
610,"0,005405","0,018648","0,009306","0,011167",19,0,0,0,"3,963709","6,242514","3,632307"
611,"0,005371","0,019504","0,00963","0,010931",20,0,0,0,"2,508402","5,920887","4,588366"
612,"0,00553","0,017564","0,009615","0,010598",21,0,0,0,"2,516508","6,062269","3,673077"
613,"0,006384","0,018313","0,009085","0,009735",21,0,0,0,"2,372265","6,931067","3,604889"
614,"0,005537","0,022324","0,008833","0,010428",20,0,0,0,"2,604246","6,851912","5,221844"
615,"0,005617","0,018283","0,009506","0,011534",20,0,0,0,"2,110004","6,103754","4,989624"
616,"0,006398","0,019324","0,011219","0,009929",21,0,0,0,"2,962351","6,441116","3,846169"
617,"0,005308","0,019794","0,011796","0,009829",22,0,0,0,"1,996279","5,853891","5,347252"
618,"0,006828","0,023205","0,011815","0,011492",23,0,0,0,"2,131224","7,706165","6,37126"
619,"0,006509","0,022094","0,009763","0,009827",23,0,0,0,"1,878738","5,728722","5,402327"
620,"0,006021","0,02226","0,009839","0,010027",23,0,0,0,"2,01726","6,615639","4,431963"
621,"0,005767","0,020972","0,010089","0,010888",23,0,0,0,"2,271175","6,806374","3,679752"
622,"0,005698","0,017602","0,009958","0,010687",23,0,0,0,"2,208471","6,569147","3,548145"
623,"0,005435","0,019652","0,009695","0,011542",23,0,0,0,"2,212524","6,881714","4,351854"
624,"0,005495","0,021011","0,010673","0,009022",23,0,0,0,"2,031803","5,881071","7,782936"
625,"0,005393","0,021839","0,011303","0,011274",24,0,0,0,"2,067327","6,564617","8,167267"
626,"0,005401","0,022948","0,01276","0,012593",24,0,0,0,"2,231598","6,260395","7,518291"
627,"0,005344","0,020198","0,010542","0,010423",24,0,0,0,"2,320051","7,009745","5,675554"
628,"0,005493","0,021804","0,010726","0,010528",24,0,0,0,"2,051115","6,147146","6,628275"
629,"0,006426","0,021636","0,010594","0,011751",25,0,0,0,"1,985788","6,276846","3,740311"
630,"0,006334","0,018106","0,011384","0,011062",26,0,0,0,"2,44236","7,080317","3,576994"
631,"0,005351","0,020137","0,01219","0,010345",26,0,0,0,"3,971338","5,881548","4,162788"
632,"0,005429","0,018869","0,011795","0,011907",26,0,0,0,"4,308462","5,774736","3,499985"
633,"0,005328","0,020723","0,01068","0,011468",26,0,0,0,"2,063513","5,754948","7,507324"
634,"0,00543","0,022517","0,011089","0,010841",25,0,0,0,"2,098083","5,810976","8,052349"
635,"0,005398","0,025177","0,010442","0,010914",25,0,0,0,"1,917124","5,753279","6,353378"
636,"0,006404","0,023808","0,009853","0,009521",23,0,0,0,"2,410412","6,19626","3,519297"
637,"0,005837","0,017595","0,01044","0,010675",25,0,0,0,"2,497673","5,943775","3,650665"
638,"0,006232","0,022403","0,010001","0,012708",24,0,0,0,"5,677462","7,788897","3,499985"
639,"0,005396","0,019872","0,018167","0,012744",24,0,0,0,"2,035856","5,913734","4,567146"
640,"0,005436","0,01928","0,010292","0,012711",24,0,0,0,"1,86348","6,356001","5,738735"
641,"0,00536","0,023289","0,01079","0,011957",25,0,0,0,"1,90115","8,328199","6,746769"
642,"0,005456","0,023661","0,011257","0,011095",24,0,0,0,"1,880407","5,760908","8,143187"
643,"0,005749","0,022866","0,011261","0,011457",24,0,0,0,"2,118587","6,061316","6,825447"
644,"0,005426","0,018611","0,011522","0,01127",26,0,0,0,"2,244234","6,214857","4,10676"
645,"0,005345","0,022247","0,01424","0,010844",26,0,0,0,"7,037163","5,765438","3,71623"
646,"0,005378","0,019256","0,01177","0,012211",26,0,0,0,"2,216816","6,111383","5,440235"
647,"0,005687","0,023609","0,011664","0,012397",27,0,0,0,"2,683878","6,188393","6,660461"
648,"0,005419","0,021991","0,012066","0,010565",28,0,0,0,"2,019405","5,693674","3,660679"
649,"0,006557","0,019694","0,011323","0,010964",27,0,0,0,"2,353907","6,529331","4,463911"
650,"0,005407","0,022591","0,012366","0,012011",28,0,0,0,"4,557133","5,883694","5,072594"
651,"0,005411","0,019731","0,011763","0,010646",27,0,0,0,"1,832008","6,464481","5,675554"
652,"0,005336","0,023627","0,011328","0,010946",27,0,0,0,"2,945185","6,113291","4,974365"
653,"0,005277","0,022597","0,012915","0,011016",28,0,0,0,"1,849651","6,466627","3,966331"
654,"0,005343","0,018548","0,01171","0,011586",28,0,0,0,"2,494097","6,068468","4,612207"
655,"0,005308","0,020202","0,012495","0,01217",30,0,0,0,"5,396843","5,795002","3,471375"
656,"0,006461","0,020074","0,012164","0,011851",28,0,0,0,"2,320766","5,908728","5,64146"
657,"0,006527","0,021361","0,012082","0,010974",27,0,0,0,"1,834869","6,016016","7,811308"
658,"0,005563","0,023604","0,013485","0,016607",30,0,0,0,"2,655983","6,002903","3,543854"
659,"0,005396","0,021668","0,014946","0,016438",30,0,0,0,"2,078772","5,85413","3,862858"
660,"0,005395","0,021774","0,015063","0,011085",35,0,0,0,"2,183199","6,065369","7,433653"
661,"0,00533","0,023543","0,01255","0,012225",33,0,0,0,"1,958609","5,716085","5,729675"
662,"0,005494","0,024127","0,014717","0,01151",34,0,0,0,"2,25544","5,686522","4,673243"
663,"0,005347","0,019623","0,015249","0,01166",35,0,0,0,"2,214909","6,026983","3,590107"
664,"0,006144","0,021617","0,013783","0,01193",35,0,0,0,"4,409552","6,173611","4,504204"
665,"0,005481","0,025009","0,014949","0,011575",34,0,0,0,"3,065825","5,74255","9,073734"
666,"0,005509","0,024984","0,020341","0,01682",35,0,0,0,"2,184153","6,752014","6,331921"
667,"0,005448","0,023664","0,014456","0,014377",35,0,0,0,"1,922846","5,656242","4,93288"
668,"0,005719","0,025706","0,013629","0,012399",35,0,0,0,"4,220963","5,641699","3,529549"
669,"0,005453","0,018416","0,013797","0,012719",35,0,0,0,"1,849413","6,11186","4,253864"
670,"0,005533","0,025196","0,013176","0,011611",34,0,0,0,"5,609989","6,366253","3,763914"
671,"0,005401","0,020408","0,013577","0,012388",34,0,0,0,"2,307653","6,031036","4,811764"
672,"0,005375","0,024571","0,012722","0,010696",33,0,0,0,"1,990795","7,465124","7,61342"
673,"0,005378","0,022932","0,013133","0,012586",33,0,0,0,"2,170801","5,699873","7,965088"
674,"0,005344","0,024881","0,012593","0,014026",32,0,0,0,"2,407312","6,621838","3,646851"
675,"0,006578","0,025264","0,013763","0,014335",34,0,0,0,"2,135277","6,507397","3,948927"
676,"0,00546","0,020149","0,01255","0,013576",33,0,0,0,"2,371073","6,767988","3,582239"
677,"0,00716","0,024207","0,01334","0,012544",34,0,0,0,"6,950378","6,082535","4,908085"
678,"0,006309","0,01802","0,01472","0,012999",36,0,0,0,"2,229214","6,146669","4,147053"
679,"0,00565","0,021476","0,014086","0,013628",36,0,0,0,"1,975536","6,46472","6,289482"
680,"0,007354","0,021936","0,013806","0,014149",36,0,0,0,"2,212524","5,755663","3,705978"
681,"0,00537","0,0168","0,013426","0,012484",36,0,0,0,"2,257586","5,726814","3,504038"
682,"0,005648","0,01714","0,012991","0,011863",34,0,0,0,"2,429724","5,937815","3,581762"
683,"0,005771","0,01706","0,014704","0,012055",34,0,0,0,"2,095461","5,770922","3,526449"
684,"0,00541","0,017656","0,017217","0,01244",35,0,0,0,"2,285957","5,74398","3,826618"
685,"0,006978","0,017755","0,015469","0,012356",35,0,0,0,"2,503157","5,851269","3,578663"
686,"0,005336","0,018044","0,014563","0,012305",35,0,0,0,"2,523184","5,895138","3,666878"
687,"0,005349","0,01882","0,014994","0,012307",35,0,0,0,"2,217054","6,928205","3,505468"
688,"0,005434","0,018087","0,013271","0,013315",35,0,0,0,"2,449751","5,74398","3,876686"
689,"0,005369","0,019128","0,012918","0,013301",36,0,0,0,"2,615213","5,727291","4,718781"
690,"0,005412","0,020147","0,013837","0,01308",36,0,0,0,"2,393007","5,76067","3,500223"
691,"0,005325","0,018657","0,013135","0,01218",36,0,0,0,"2,654314","6,235123","3,408432"
692,"0,005456","0,019097","0,012795","0,012968",35,0,0,0,"2,291203","7,669687","3,540993"
693,"0,006639","0,018394","0,01313","0,01198",35,0,0,0,"2,183199","5,700588","4,480124"
694,"0,00529","0,019759","0,014268","0,012244",36,0,0,0,"2,411842","5,695581","5,090714"
695,"0,005393","0,021077","0,013223","0,011987",35,0,0,0,"3,584385","5,662918","4,66609"
696,"0,005351","0,018894","0,013027","0,012102",36,0,0,0,"2,053499","5,682707","4,337072"
697,"0,005459","0,019386","0,014595","0,011861",36,0,0,0,"2,69866","5,730629","4,337549"
698,"0,006762","0,018411","0,012638","0,011472",35,0,0,0,"2,31266","5,922556","4,499912"
699,"0,005378","0,018213","0,012826","0,011918",35,0,0,0,"2,006769","5,936146","4,3571"
,"0,005429",,,,,,,,,,
